customerID,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Partner,Dependents
5702-KVQRD,0.03140519662575843,Low Risk,0.6951578947368421,0.23053100605908353,Priority 3,71,82.55,5832.65,Two year,Electronic check,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No
0083-PIVIK,0.05843067014594112,Low Risk,0.6842105263157895,0.24616462699689562,Priority 3,64,81.25,5567.55,One year,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
9210-IAHGH,0.2606227722672482,Low Risk,0.5957894736842105,0.3611727826923369,Priority 3,7,70.75,450.8,Month-to-month,Credit card (automatic),DSL,No,No,No,Yes,Yes,Yes,No,No
6169-PGNCD,0.01945033210160542,Low Risk,0.6256842105263157,0.2013204956290185,Priority 3,57,74.3,4166.35,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
0023-XUOPT,0.5724581139887389,Medium Risk,0.7924210526315789,0.6384469955815909,Priority 2,13,94.1,1215.6,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No
4592-IWTJI,0.5165588326587125,Medium Risk,0.2501052631578947,0.4366227618084671,Priority 3,3,29.7,91.7,Month-to-month,Credit card (automatic),DSL,Yes,No,No,No,No,No,Yes,Yes
4909-JOUPP,0.037717722290293854,Low Risk,0.9237894736842106,0.30353924770846885,Priority 3,72,109.7,7898.45,Two year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No
4657-FWVFY,0.3069581104596684,Medium Risk,0.8113684210526315,0.4582812036375573,Priority 3,40,96.35,3915.4,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes
2257-BOVXD,0.23121393041621455,Low Risk,0.5608421052631578,0.33010238287029753,Priority 3,14,66.6,979.5,Month-to-month,Credit card (automatic),DSL,No,No,No,Yes,Yes,No,Yes,No
7729-JTEEC,0.46007004769907206,Medium Risk,0.37473684210526315,0.43447008602092935,Priority 3,2,44.5,90.05,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,Yes,Yes
7632-MNYOY,0.2556019266787115,Low Risk,0.9338947368421053,0.45908976972772964,Priority 3,66,110.9,7432.05,One year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,No
6518-LGAOV,0.5956761433092703,Medium Risk,0.8842105263157894,0.682236458211226,Priority 2,38,105.0,4026.4,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No
7242-QZLXF,0.6841919745010513,High Risk,0.21305263157894738,0.5428501716244201,Priority 2,1,25.3,25.3,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,Yes
4576-CSAJH,0.0775332380756873,Low Risk,0.46442105263157896,0.1935995824424548,Priority 3,22,55.15,1193.05,One year,Credit card (automatic),DSL,No,Yes,No,Yes,No,No,No,No
1000-AJSLD,0.526012128002683,Medium Risk,0.16926315789473687,0.41898743697029917,Priority 3,1,20.1,20.1,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
9696-RMYBA,0.7111627563152472,High Risk,0.6745263157894736,0.7001718241575151,Priority 1,5,80.1,398.55,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,No,No,No
8690-UPCZI,0.04147134154632779,Low Risk,0.5814736842105263,0.20347204434558733,Priority 3,29,69.05,1958.45,One year,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
1062-LHZOD,0.8259122972674334,Very High Risk,0.5886315789473685,0.7547280817714139,Priority 1,1,69.9,69.9,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,Yes,Yes
9770-LXDBK,0.12988241314547586,Low Risk,0.17178947368421052,0.14245453130709623,Priority 3,3,20.4,63.15,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4086-WITJG,0.013642781627944653,Low Risk,0.16589473684210526,0.059318368192192834,Priority 3,71,19.7,1301.1,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8344-WFMFH,0.29576806704734376,Low Risk,0.42189473684210527,0.3336060679857722,Priority 3,9,50.1,484.05,Month-to-month,Electronic check,DSL,No,Yes,No,No,No,No,No,Yes
9600-NAXZN,0.6555960923016335,High Risk,0.8538947368421053,0.715085685663775,Priority 1,43,101.4,4528.0,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,No,No
8822-KNBHV,0.08528741858551066,Low Risk,0.7027368421052632,0.2705222456414364,Priority 3,48,83.45,3887.85,One year,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,No,No
8404-FYDIB,0.2511073731964329,Low Risk,0.7296842105263158,0.39468042439539774,Priority 3,26,86.65,2208.75,Month-to-month,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No
2791-SFVEW,0.08614883033643447,Low Risk,0.16968421052631577,0.11120944439339886,Priority 3,9,20.15,238.15,Month-to-month,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6457-USBER,0.8615938623539309,Very High Risk,0.6804210526315789,0.8072420194372253,Priority 1,1,80.8,80.8,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,No,No
6762-NSODU,0.018215525135204896,Low Risk,0.16336842105263158,0.061761393910432894,Priority 3,46,19.4,958.15,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
4662-EKDPQ,0.4329612489682752,Medium Risk,0.5225263157894736,0.4598307690146347,Priority 3,2,62.05,118.3,Month-to-month,Bank transfer (automatic),DSL,No,No,No,No,No,Yes,No,No
9248-OJYKK,0.9239533247178342,Very High Risk,0.6437894736842106,0.839904169407747,Priority 1,1,76.45,76.45,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
9888-ZCUMM,0.025200383931584188,Low Risk,0.5056842105263157,0.16934553191000362,Priority 3,64,60.05,3845.45,Two year,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
3398-FSHON,0.760035120038441,High Risk,0.7688421052631579,0.762677215605856,Priority 1,12,91.3,1094.5,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,No,No,No
3319-DWOEP,0.7532159438335246,High Risk,0.8063157894736842,0.7691458975255725,Priority 1,6,95.75,573.75,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
1074-WVEVG,0.029884740005872944,Low Risk,0.1713684210526316,0.07232984431990054,Priority 3,59,20.35,1267.0,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
9979-RGMZT,0.36128228727338274,Medium Risk,0.7919999999999999,0.49049760109136786,Priority 3,7,94.05,633.45,One year,Mailed check,Fiber optic,No,Yes,No,No,Yes,Yes,No,No
6437-UDQJM,0.02578220112136778,Low Risk,0.7082105263157894,0.23051069867969426,Priority 3,72,84.1,6129.65,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1226-IENZN,0.5004709036776548,Medium Risk,0.6631578947368421,0.549277000995411,Priority 2,16,78.75,1218.25,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,No,No
2108-GLPQB,0.15183290078565234,Low Risk,0.4677894736842105,0.24661987265521979,Priority 3,25,55.55,1405.3,Month-to-month,Credit card (automatic),DSL,No,No,Yes,No,No,No,Yes,No
9259-PACGQ,0.12865359430868462,Low Risk,0.527578947368421,0.24833120022660554,Priority 3,34,62.65,2274.9,Month-to-month,Electronic check,DSL,Yes,Yes,No,Yes,No,No,Yes,No
4415-IJZTP,0.8694664074589357,Very High Risk,0.6273684210526316,0.7968370115370444,Priority 1,1,74.5,74.5,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
1465-VINDH,0.7744897916055945,High Risk,0.8597894736842104,0.8000796962291793,Priority 1,10,102.1,1068.85,Month-to-month,Credit card (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5474-LAMUQ,0.034324078916510806,Low Risk,0.16926315789473687,0.07480580260997861,Priority 3,24,20.1,533.9,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
3468-DRVQJ,0.08522729736406691,Low Risk,0.592,0.2372591081548468,Priority 3,10,70.3,676.15,One year,Electronic check,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
1122-YJBCS,0.059407551271282305,Low Risk,0.4517894736842105,0.17712212799516075,Priority 3,69,53.65,3804.4,One year,Credit card (automatic),DSL,Yes,Yes,No,No,No,No,Yes,No
4990-ALDGW,0.01781826303295934,Low Risk,0.17473684210526316,0.06489383675465048,Priority 3,57,20.75,1118.8,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4816-OKWNX,0.2509720193534937,Low Risk,0.8707368421052633,0.4369014661790246,Priority 3,50,103.4,5236.4,One year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3315-IKYZQ,0.042544734220055884,Low Risk,0.4277894736842105,0.15811815605930224,Priority 3,28,50.8,1386.8,One year,Mailed check,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes
2810-FTLEM,0.26953806361085186,Low Risk,0.4223157894736842,0.31537138136970155,Priority 3,16,50.15,762.25,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,No,No,No
4747-LCAQL,0.11365087291805939,Low Risk,0.6652631578947369,0.2791345584110626,Priority 3,25,79.0,1902.0,Month-to-month,Mailed check,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
3411-WLRSQ,0.5913994363023742,Medium Risk,0.6282105263157894,0.6024427633063988,Priority 2,3,74.6,239.05,Month-to-month,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,No,Yes,No
0898-XCGTF,0.23490523677808717,Low Risk,0.8126315789473684,0.4082231394288715,Priority 3,61,96.5,5673.7,One year,Bank transfer (automatic),Fiber optic,No,No,No,No,Yes,Yes,Yes,No
8006-PYCSW,0.10649485956252266,Low Risk,0.16926315789473687,0.12532534906218692,Priority 3,2,20.1,39.8,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8249-THVEC,0.031630075654139264,Low Risk,0.16336842105263158,0.07115157927368695,Priority 3,51,19.4,997.75,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8722-PRFDV,0.024036826314999104,Low Risk,0.6530526315789473,0.21274156789418355,Priority 3,71,77.55,5574.35,Two year,Credit card (automatic),DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
2164-SOQXL,0.0725902190350651,Low Risk,0.1688421052631579,0.10146578490349295,Priority 3,20,20.05,406.05,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
4020-KIUDI,0.08925863242345028,Low Risk,0.16715789473684212,0.11262841111746782,Priority 3,6,19.85,138.85,Month-to-month,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
5850-BDWCY,0.0913293463359277,Low Risk,0.17010526315789473,0.1149621213825178,Priority 3,6,20.2,123.65,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2038-YSEZE,0.07137708210076045,Low Risk,0.5680000000000001,0.22036395747053233,Priority 3,29,67.45,1801.1,Month-to-month,Mailed check,DSL,Yes,Yes,No,Yes,No,No,No,No
0827-ITJPH,0.01329676500782907,Low Risk,0.15621052631578947,0.056170893400217185,Priority 3,36,18.55,689.0,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8799-OXZMD,0.1321117289053875,Low Risk,0.2505263157894737,0.16763610497061335,Priority 3,28,29.75,790.7,Month-to-month,Mailed check,DSL,No,No,Yes,No,No,No,No,No
1925-TIBLE,0.8093783681283503,Very High Risk,0.728421052631579,0.7850911734793189,Priority 1,7,86.5,582.5,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,No,Yes,No
1705-GUHPV,0.016007315262040966,Low Risk,0.20378947368421052,0.07234196278869183,Priority 3,63,24.2,1618.2,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4779-ZGICK,0.018351730549814975,Low Risk,0.19831578947368422,0.07234094822697575,Priority 3,48,23.55,1173.35,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
0048-PIHNL,0.03579151768982366,Low Risk,0.17221052631578948,0.07671722027761341,Priority 3,49,20.45,900.9,One year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
0818-OCPZO,0.5009367222215421,Medium Risk,0.6858947368421053,0.556424126607711,Priority 2,27,81.45,2122.05,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,No,No,No,No
3967-KXAPS,0.016123215503236896,Low Risk,0.7772631578947368,0.24446519822068685,Priority 3,72,92.3,6719.9,Two year,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1447-GIQMR,0.8521174258067777,Very High Risk,0.5823157894736842,0.7711769349068496,Priority 1,1,69.15,69.15,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,Yes,No
3704-IEAXF,0.019923520044748323,Low Risk,0.4517894736842105,0.14948330613658697,Priority 3,72,53.65,3784.0,Two year,Credit card (automatic),DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes
6810-VCAEX,0.04160220510760948,Low Risk,0.33389473684210524,0.12928996462795822,Priority 3,47,39.65,1798.65,One year,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,No,No,No
0674-EYYZV,0.5926941066146413,Medium Risk,0.46021052631578946,0.5529490325249857,Priority 2,1,54.65,54.65,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,No,No,No
4480-MBMLB,0.27922370746098474,Low Risk,0.8825263157894737,0.4602144899595314,Priority 3,36,104.8,3886.45,One year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,No,No
1395-OFUWC,0.13340068284335727,Low Risk,0.24673684210526317,0.16740153062192903,Priority 3,43,29.3,1224.05,Month-to-month,Credit card (automatic),DSL,No,Yes,No,No,No,No,Yes,Yes
0822-QGCXA,0.2543007814417711,Low Risk,0.7061052631578947,0.38984212595660817,Priority 3,27,83.85,2310.2,Month-to-month,Electronic check,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No
0872-NXJYS,0.6580630918758176,High Risk,0.6698947368421052,0.6616125853657038,Priority 2,9,79.55,723.4,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,Yes,No,No
2832-KJCRD,0.544303753294901,Medium Risk,0.872842105263158,0.642865258885378,Priority 2,38,103.65,3988.5,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,No
3588-WSTTJ,0.5097810834989809,Medium Risk,0.8341052631578947,0.6070783373966551,Priority 2,35,99.05,3554.6,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,No,No
4075-WKNIU,0.03739338305744283,Low Risk,0.6176842105263157,0.2114806312981047,Priority 3,0,73.35,0.0,Two year,Mailed check,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5090-EMGTC,0.06695475663083199,Low Risk,0.8425263157894737,0.29962622437842445,Priority 3,59,100.05,6034.85,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,No
2346-CZYIL,0.0181380279154053,Low Risk,0.1713684210526316,0.06410714585657319,Priority 3,27,20.35,531.6,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3798-EPWRR,0.42314077995891775,Medium Risk,0.37010526315789477,0.4072301249186108,Priority 3,2,43.95,85.1,Month-to-month,Electronic check,DSL,No,No,No,No,No,No,No,No
6258-NGCNG,0.10595784893271563,Low Risk,0.19789473684210526,0.13353891530553252,Priority 3,7,23.5,173.0,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
4186-ZBUEW,0.10548110309215668,Low Risk,0.5953684210526317,0.2524472984802992,Priority 3,36,70.7,2511.95,One year,Mailed check,DSL,No,Yes,No,Yes,No,Yes,No,No
5274-XHAKY,0.28069400472507605,Low Risk,0.7941052631578948,0.4347173822549216,Priority 3,41,94.3,3893.6,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes
1442-BQPVU,0.2558729037495087,Low Risk,0.24547368421052632,0.25275313788781395,Priority 3,13,29.15,357.15,Month-to-month,Electronic check,DSL,No,Yes,No,No,No,No,No,No
3978-YNKDD,0.021577932244088858,Low Risk,0.17557894736842106,0.06777823678138852,Priority 3,19,20.85,467.5,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
4940-KHCWD,0.020814976313292783,Low Risk,0.31747368421052635,0.10981258868246285,Priority 3,60,37.7,2288.7,Two year,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,Yes,No
9412-ARGBX,0.03642744178744159,Low Risk,0.8042105263157895,0.266762367145946,Priority 3,48,95.5,4627.85,Two year,Mailed check,Fiber optic,No,Yes,Yes,Yes,Yes,No,No,Yes
1389-CXMLU,0.7809355016803092,High Risk,0.7667368421052632,0.7766759038077953,Priority 1,3,91.05,289.1,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,No,No
9589-ABEPT,0.044375145990066034,Low Risk,0.7785263157894737,0.2646204969298883,Priority 3,69,92.45,6460.55,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,No
9388-ZEYVT,0.10134099329343074,Low Risk,0.3717894736842105,0.18247553741066466,Priority 3,43,44.15,1931.3,One year,Electronic check,DSL,No,No,Yes,Yes,No,Yes,No,No
0305-SQECB,0.07580045793123898,Low Risk,0.303578947368421,0.14413400476239357,Priority 3,11,36.05,402.6,One year,Mailed check,DSL,Yes,No,No,Yes,No,No,No,Yes
7605-SNLQG,0.15102106037467902,Low Risk,0.4231578947368421,0.23266211068332796,Priority 3,45,50.25,2221.55,Month-to-month,Credit card (automatic),DSL,No,No,Yes,No,No,No,Yes,No
4670-TABXH,0.048659417533964015,Low Risk,0.9242105263157895,0.31132475016851163,Priority 3,72,109.75,7758.9,Two year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No
5561-NWEVX,0.7380018975215819,High Risk,0.6669473684210526,0.716685538791423,Priority 1,2,79.2,172.85,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,No,Yes,No
0064-SUDOG,0.022920685275875805,Low Risk,0.17094736842105263,0.06732869021942885,Priority 3,12,20.3,224.5,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
8561-NMTBD,0.11834236418067438,Low Risk,0.9461052631578947,0.36667123387384043,Priority 3,67,112.35,7388.45,One year,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5161-XEUVX,0.056042884187050925,Low Risk,0.7941052631578948,0.27746159787830404,Priority 3,37,94.3,3460.95,Two year,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,No
8292-FRFZQ,0.04160220510760948,Low Risk,0.3465263157894737,0.13307943831216873,Priority 3,39,41.15,1700.9,One year,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,No,No
8591-NXRCV,0.11574900978063635,Low Risk,0.6286315789473684,0.269613780530656,Priority 3,41,74.65,3090.65,Month-to-month,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,No,Yes,No,No
7895-VONWT,0.42492848012777507,Medium Risk,0.4063157894736842,0.41934467293154776,Priority 3,25,48.25,1293.8,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,Yes,No,No
4526-RMTLL,0.0263469574828117,Low Risk,0.6412631578947369,0.21082181760638927,Priority 3,8,76.15,645.8,Two year,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes
6253-GNHWH,0.013133486285571832,Low Risk,0.5987368421052631,0.1888144930314792,Priority 3,71,71.1,5224.95,Two year,Mailed check,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
4566-NECEV,0.642810447598298,High Risk,0.8130526315789474,0.6938831027924928,Priority 2,5,96.55,500.1,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,No,No
8080-POTJR,0.10432290743986594,Low Risk,0.6677894736842105,0.27336287731316933,Priority 3,30,79.3,2427.1,One year,Credit card (automatic),DSL,Yes,No,Yes,No,Yes,Yes,No,No
6906-MPARY,0.08549980262978508,Low Risk,0.7545263157894736,0.2862077565776916,Priority 3,40,89.6,3488.15,One year,Credit card (automatic),Fiber optic,No,Yes,No,Yes,No,Yes,No,No
3662-FXJFO,0.017862550203077282,Low Risk,0.1726315789473684,0.06429325882636462,Priority 3,54,20.5,1035.7,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8107-RZLNV,0.11587880354620585,Low Risk,0.895157894736842,0.34966253090339666,Priority 3,72,106.3,7565.35,Two year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No
0516-OOHAR,0.1604456603234416,Low Risk,0.8450526315789473,0.3658277517000933,Priority 3,28,100.35,2799.0,One year,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes
2027-CWDNU,0.3586398025057527,Medium Risk,0.7208421052631578,0.4673004933329742,Priority 3,18,85.6,1601.5,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes
2737-WFVYW,0.7640353227590295,High Risk,0.38105263157894737,0.6491405154050047,Priority 2,2,45.25,85.5,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,Yes,No,No
9912-OMZDS,0.2955503365635156,Low Risk,0.8938947368421053,0.4750536566470924,Priority 3,59,106.15,6256.2,One year,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes
3733-ZEECP,0.2318486657647356,Low Risk,0.4303157894736842,0.2913888028774202,Priority 3,22,51.1,1232.9,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,No,Yes,Yes
7878-RTCZG,0.3948931577687303,Medium Risk,0.16757894736842105,0.3266988946486375,Priority 3,1,19.9,19.9,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2452-MRMZF,0.010258657614338267,Low Risk,0.21642105263157893,0.07210737611951047,Priority 3,72,25.7,1937.4,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2272-QAGFO,0.6657864934775375,High Risk,0.6256842105263157,0.6537558085921709,Priority 2,14,74.3,1096.25,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
7103-IPXPJ,0.23640062777312676,Low Risk,0.8370526315789474,0.4165962289148729,Priority 3,50,99.4,5059.75,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No
4342-HFXWS,0.04847363109552626,Low Risk,0.5869473684210527,0.21001575229318417,Priority 3,48,69.7,3023.65,One year,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes
3545-CNWRG,0.46919178537929174,Medium Risk,0.8282105263157894,0.576897407660241,Priority 2,49,98.35,4889.2,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes
1785-BPHTP,0.4055093807380733,Medium Risk,0.7195789473684211,0.49973025072717764,Priority 3,28,85.45,2289.9,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes
4989-LIXVT,0.3599898113890482,Medium Risk,0.8075789473684211,0.49426655218286003,Priority 3,68,95.9,6503.2,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,No,No
7315-WYOAW,0.6833374941691897,High Risk,0.848421052631579,0.7328625617079063,Priority 1,13,100.75,1313.25,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,No,No
1173-XZPYF,0.7257231660041371,High Risk,0.7511578947368421,0.7333535846239486,Priority 1,11,89.2,990.3,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,No,No,No
9850-OWRHQ,0.6919590388248259,High Risk,0.624,0.6715713271773781,Priority 2,3,74.1,228.0,Month-to-month,Credit card (automatic),Fiber optic,No,No,No,No,No,No,Yes,No
3768-NLUBH,0.4482009355426389,Medium Risk,0.8471578947368421,0.5678880233008998,Priority 2,57,100.6,5746.15,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No
8676-TRMJS,0.565333120126758,Medium Risk,0.631578947368421,0.5852068682992568,Priority 2,3,75.0,209.1,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,No,No,No
2509-TFPJU,0.012431004862041939,Low Risk,0.2168421052631579,0.07375433498237671,Priority 3,72,25.75,1864.2,Two year,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
9530-GRMJG,0.05443881784161654,Low Risk,0.7082105263157894,0.2505703303838684,Priority 3,70,84.1,5979.7,Two year,Electronic check,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6898-RBTLU,0.030605490965460013,Low Risk,0.6677894736842105,0.22176068578108515,Priority 3,49,79.3,3902.45,Two year,Bank transfer (automatic),DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5481-NTDOH,0.17133863616995632,Low Risk,0.9014736842105263,0.3903791505821273,Priority 3,67,107.05,7142.5,One year,Credit card (automatic),Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No
2068-WWXQZ,0.018346764306941463,Low Risk,0.1688421052631579,0.06349536659380639,Priority 3,46,20.05,902.0,Two year,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7359-SSBJK,0.018834297255089005,Low Risk,0.5911578947368421,0.1905313764996149,Priority 3,64,70.2,4481.0,Two year,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,No,No,No
2061-VVFST,0.06678520912632926,Low Risk,0.16421052631578947,0.09601280428316733,Priority 3,37,19.5,805.2,Month-to-month,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
0685-MLYYM,0.584818708894387,Medium Risk,0.5957894736842105,0.5881099383313341,Priority 2,2,70.75,154.85,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,No,No,No
0749-IRGQE,0.5354697763952285,Medium Risk,0.3814736842105263,0.48927094873981786,Priority 3,13,45.3,528.45,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,Yes,Yes,No
2380-DAMQP,0.024319780955498426,Low Risk,0.9696842105263158,0.3079291098267436,Priority 3,72,115.15,8349.7,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2256-YLYLP,0.04023846734138788,Low Risk,0.6143157894736843,0.21246166398107677,Priority 3,68,72.95,4953.25,Two year,Bank transfer (automatic),DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1272-ILHFG,0.039994694769796,Low Risk,0.1654736842105263,0.07763839160201509,Priority 3,15,19.65,332.65,One year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
