customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Charge_Score,Priority_Score,Priority_Group,Churn
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,0.5440593704665044,Medium Risk,0.535578947368421,0.5415152435370794,Priority 2,Yes
2197-OMWGI,Female,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,0.0621342221469809,Low Risk,0.4463157894736842,0.1773886923449919,Priority 3,No
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,0.1290267211286128,Low Risk,0.1671578947368421,0.1404660732110816,Priority 3,No
9795-VOWON,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,0.1920465211391449,Low Risk,0.2050526315789473,0.1959483542710857,Priority 3,No
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,0.0890771995427169,Low Risk,0.1646315789473684,0.1117435133641124,Priority 3,No
1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,0.0128880092668243,Low Risk,0.2109473684210526,0.0723058170130928,Priority 3,No
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,0.4296058592839448,Medium Risk,0.7898947368421052,0.5376925225513929,Priority 2,No
4430-UZIPO,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,0.3917344303619083,Medium Risk,0.3103157894736842,0.3673088380954411,Priority 3,Yes
4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,0.104664350383202,Low Risk,0.8736842105263158,0.3353703084261361,Priority 3,No
8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,0.0582751591530272,Low Risk,0.4778947368421052,0.1841610324597506,Priority 3,No
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,0.0351800355430416,Low Risk,0.1751578947368421,0.0771733933011817,Priority 3,No
4855-SNKMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,0.5575246642444696,Medium Risk,0.3713684210526315,0.5016777912869181,Priority 2,Yes
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,0.0142111201759246,Low Risk,0.2058947368421052,0.0717162051757788,Priority 3,No
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,0.0585499739613639,Low Risk,0.215578947368421,0.105658665983481,Priority 3,No
8008-HAWED,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,0.5223472042024709,Medium Risk,0.4273684210526315,0.4938535692575191,Priority 3,Yes
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,0.2368134096373931,Low Risk,0.8791578947368421,0.4295167551672278,Priority 3,Yes
1862-SKORY,Female,1,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1637.4,0.3418265454461365,Medium Risk,0.3309473684210526,0.3385627923386113,Priority 3,Yes
5236-XMZJY,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,0.1111238831012535,Low Risk,0.5023157894736842,0.2284814550129827,Priority 3,No
4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,0.0158520179034353,Low Risk,0.7014736842105262,0.2215385177955626,Priority 3,No
2694-CIUMO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,0.5397580283353662,Medium Risk,0.6698947368421052,0.5787990408873879,Priority 2,No
5846-ABOBJ,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,0.0150415460351535,Low Risk,0.2058947368421052,0.072297503277239,Priority 3,No
1439-LCGVL,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,0.023721729513672,Low Risk,0.1616842105263158,0.0651104738174651,Priority 3,No
0909-SDHNU,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,0.1254037359448231,Low Risk,0.2509473684210526,0.1630668256876919,Priority 3,No
4647-XXZAM,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,0.2547440455118424,Low Risk,0.3831578947368421,0.2932682002793423,Priority 3,No
1502-XFCVR,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,6145.85,0.2608294067166772,Low Risk,0.896421052631579,0.4515069004911477,Priority 3,Yes
7740-KKCXF,Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,0.1150591760706769,Low Risk,0.2530526315789473,0.156457212723158,Priority 3,No
5360-XGYAZ,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,0.0163287123717822,Low Risk,0.5528421052631579,0.1772827302391949,Priority 3,No
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,0.623682067246124,High Risk,0.8088421052631579,0.6792300786512341,Priority 2,Yes
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,0.6666355387382471,High Risk,0.6324210526315789,0.6563711929062466,Priority 2,Yes
3557-HTYWR,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,0.0227262017900728,Low Risk,0.623578947368421,0.2029820254635773,Priority 3,No
4816-JBHOV,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,0.5842373037377101,Medium Risk,0.376421052631579,0.5218924284058707,Priority 2,Yes
8920-NAVAY,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,0.1888313994458872,Low Risk,0.9326315789473684,0.4119714532963315,Priority 3,No
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,0.0214774206354038,Low Risk,0.1658947368421052,0.0648026154974142,Priority 3,No
5600-PDUJF,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,0.2351579534923906,Low Risk,0.4168421052631579,0.2896631990236208,Priority 3,No
8292-TYSPY,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,0.1601140988450735,Low Risk,0.4631578947368421,0.2510272376126041,Priority 3,Yes
0567-XRHCU,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,0.0252291279475836,Low Risk,0.3701052631578947,0.128691968510677,Priority 3,No
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,0.670373998535119,High Risk,0.6261052631578947,0.6570933779219517,Priority 2,Yes
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,0.3028555102636014,Medium Risk,0.936,0.492798857184521,Priority 3,No
2359-QWQUL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,0.309594358076696,Medium Risk,0.8816842105263158,0.4812213138115819,Priority 3,Yes
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,0.195357509286183,Low Risk,0.4690526315789474,0.2774660459740123,Priority 3,Yes
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,0.0641315595914382,Low Risk,0.1734736842105263,0.0969341969771646,Priority 3,No
9150-KPBJQ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,0.026856297880743,Low Risk,0.1654736842105263,0.068441513779678,Priority 3,No
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,0.1493582753259319,Low Risk,0.975157894736842,0.3970981611492049,Priority 3,No
3654-ARMGP,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,0.0300969516477675,Low Risk,0.7465263157894737,0.2450257608902793,Priority 3,No
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,0.4207629140543413,Medium Risk,0.7957894736842105,0.5332708819433021,Priority 2,No
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,0.0809115911776423,Low Risk,0.1692631578947368,0.1074170611927706,Priority 3,No
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,0.3260464882267074,Medium Risk,0.2917894736842105,0.3157693838639583,Priority 3,No
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,0.1364662960247324,Low Risk,0.4404210526315789,0.2276527230067863,Priority 3,No
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,0.1149891360917211,Low Risk,0.5473684210526316,0.2447029215799943,Priority 3,No
4140-WJAWW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,0.1158642147281015,Low Risk,0.1671578947368421,0.1312523187307236,Priority 3,Yes
2073-QBVBI,Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,0.0569012488618256,Low Risk,0.2985263157894737,0.12938876894012,Priority 3,No
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,0.0099678869172507,Low Risk,0.1658947368421052,0.0567459418947071,Priority 3,No
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,0.706213238716524,High Risk,0.8050526315789474,0.7358650565752509,Priority 1,No
5231-FIQPA,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,0.0193228160164468,Low Risk,0.1671578947368421,0.0636733396325654,Priority 3,No
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,0.0595514914377438,Low Risk,0.6892631578947368,0.2484649913748416,Priority 3,No
2599-CIPQE,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,0.0366998577377046,Low Risk,0.9204210526315788,0.3018162162058669,Priority 3,No
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,0.8127469361777219,Very High Risk,0.592,0.7465228553244052,Priority 1,Yes
8774-GSBUN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,0.0120985946396825,Low Risk,0.2138947368421052,0.0726374373004093,Priority 3,No
7326-RIGQZ,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,0.6297343324259913,High Risk,0.5877894736842105,0.617150874803457,Priority 2,No
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,0.0351800355430416,Low Risk,0.1684210526315789,0.0751523406696028,Priority 3,No
3247-ZVOUO,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,0.6633145255799441,High Risk,0.720421052631579,0.6804464836954345,Priority 2,Yes
0254-FNMCI,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,0.0616835643127945,Low Risk,0.9254736842105264,0.3208206002821141,Priority 3,No
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,0.2179215242819926,Low Risk,0.423578947368421,0.2796187512079211,Priority 3,No
6101-IMRMM,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,0.7248461009832979,High Risk,0.7957894736842105,0.7461291127935716,Priority 1,Yes
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0.6405044492535308,High Risk,0.8547368421052631,0.7047741671090504,Priority 1,No
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,0.6941994023935595,High Risk,0.7507368421052633,0.7111606343070705,Priority 1,No
7298-IZWLY,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,0.4033597545608258,Medium Risk,0.1633684210526315,0.3313623545083675,Priority 3,No
9758-MFWGD,Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,0.1107829924035376,Low Risk,0.2517894736842105,0.1530849367877395,Priority 3,No
3955-JBZZM,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,0.3770664383268488,Medium Risk,0.663578947368421,0.4630201910393204,Priority 3,No
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,0.6021434786024914,High Risk,0.7187368421052631,0.6371214876533229,Priority 2,Yes
8943-URTMR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,0.7254845390905261,High Risk,0.6707368421052632,0.7090602299949472,Priority 1,Yes
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,0.043600104894956,Low Risk,0.1625263157894736,0.0792779681633113,Priority 3,No
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,0.7353519364487578,High Risk,0.6703157894736842,0.7158410923562357,Priority 1,Yes
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,0.2465928573866646,Low Risk,0.8151578947368421,0.4171623685917178,Priority 3,No
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0.0392902651732367,Low Risk,0.1738947368421052,0.0796716066738972,Priority 3,No
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0.039994694769796,Low Risk,0.1667368421052631,0.0780173389704361,Priority 3,No
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,0.5389452800620159,Medium Risk,0.7629473684210526,0.6061459065697269,Priority 2,Yes
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0.5622937944044146,Medium Risk,0.8808421052631579,0.6578582876620376,Priority 2,No
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,0.2246140480736897,Low Risk,0.6741052631578948,0.3594614125989512,Priority 3,No
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,0.5134369555115488,Medium Risk,0.3802105263157894,0.4734690267528209,Priority 3,No
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0.3406175568548868,Medium Risk,0.6160000000000001,0.4232322897984207,Priority 3,No
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,0.229151771176498,Low Risk,0.8345263157894737,0.4107641345603907,Priority 3,No
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,0.4106547545365566,Medium Risk,0.1701052631578947,0.338489907122958,Priority 3,Yes
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,0.2773694500551704,Low Risk,0.8930526315789473,0.4620744045123034,Priority 3,Yes
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0.2990154449415301,Low Risk,0.887157894736842,0.4754581798801237,Priority 3,No
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0.2089231558934683,Low Risk,0.3844210526315789,0.2615725249149014,Priority 3,No
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0.4339247209524984,Medium Risk,0.6732631578947369,0.50572625203517,Priority 2,No
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,0.0472494658090419,Low Risk,0.4585263157894737,0.1706325208031714,Priority 3,No
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,0.0239740506203043,Low Risk,0.2113684210526316,0.0801923617500025,Priority 3,No
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0.0158593667904966,Low Risk,0.7132631578947368,0.2250805041217686,Priority 3,No
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0.6789517256754822,High Risk,0.6387368421052632,0.6668872606044165,Priority 2,No
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,0.1206091726907229,Low Risk,0.4109473684210526,0.2077106314098218,Priority 3,No
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,0.5414184659146943,Medium Risk,0.8349473684210527,0.6294771366666019,Priority 2,Yes
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,0.396222971416646,Medium Risk,0.296421052631579,0.3662823957811258,Priority 3,No
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,0.0564612640599911,Low Risk,0.6421052631578947,0.2321544637893622,Priority 3,No
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,0.2097296808325364,Low Risk,0.4707368421052631,0.2880318292143544,Priority 3,Yes
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,0.5856747763472064,Medium Risk,0.6934736842105262,0.6180144487062024,Priority 2,Yes
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,0.5114231149585092,Medium Risk,0.3402105263157894,0.4600593383656933,Priority 3,Yes
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,0.0472264740118263,Low Risk,0.2096842105263157,0.0959637949661731,Priority 3,No
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,0.05453102952423,Low Risk,0.4572631578947368,0.175350668035382,Priority 3,No
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0.0869850594614478,Low Risk,0.5583157894736842,0.2283842784651187,Priority 3,No
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0.0117622087609147,Low Risk,0.176,0.0610335461326403,Priority 3,No
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,0.6171728637319877,High Risk,0.6345263157894736,0.6223788993492334,Priority 2,Yes
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,0.2062759536020583,Low Risk,0.7170526315789474,0.359508956995125,Priority 3,Yes
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0.6647208097106618,High Risk,0.6345263157894736,0.6556624615343053,Priority 2,No
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,0.6693862397315691,High Risk,0.8795789473684211,0.7324440520226246,Priority 1,No
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0.2081357152400308,Low Risk,0.4164210526315789,0.2706213164574953,Priority 3,No
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0.0347711044221864,Low Risk,0.1637894736842105,0.0734766152007936,Priority 3,No
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0.3471909241869999,Medium Risk,0.776,0.4758336469308999,Priority 3,No
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,0.3114267002131259,Medium Risk,0.7898947368421052,0.4549671112018197,Priority 3,Yes
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0.0253956339523628,Low Risk,0.1671578947368421,0.0679243121877066,Priority 3,No
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0.0984488504913084,Low Risk,0.8442105263157895,0.3221773532386527,Priority 3,No
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0.3886447320669221,Medium Risk,0.8058947368421053,0.5138197334994771,Priority 2,No
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,0.0935948036648618,Low Risk,0.784421052631579,0.3008426783548769,Priority 3,No
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,0.0230146902284016,Low Risk,0.5869473684210527,0.1921944936861969,Priority 3,No
